cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
ACP
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
[info | PowerModels]: removing 3 cost terms from generator 485: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2179: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 636: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1239: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1736: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1659: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1290: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2397: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 346: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 542: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 638: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1220: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1223: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2265: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 219: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 559: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1288: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1592: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 203: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2365: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1876: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 157: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1049: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 793: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 57: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 165: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2271: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1162: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2012: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1267: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1271: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1593: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 200: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1158: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 428: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1830: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 772: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 273: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 734: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1361: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1011: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 583: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2301: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 61: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 247: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2309: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 835: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2325: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2423: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2453: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 457: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 611: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1179: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1914: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 992: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 56: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2126: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 438: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1704: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1731: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1285: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 264: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1842: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1178: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1735: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 106: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 489: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2344: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 846: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 576: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 584: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 213: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 474: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1734: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 356: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 265: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 215: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 443: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2347: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 154: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2273: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2372: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 49: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2212: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 5: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 990: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 196: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1546: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 90: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2460: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 994: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 404: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1089: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 201: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2121: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1566: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 315: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 448: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1350: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 366: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 757: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1619: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 841: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 657: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1227: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2137: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2363: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1446: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 988: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1339: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2451: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 614: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 266: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 6: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1847: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 441: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 804: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 811: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1562: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 98: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 473: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1176: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 898: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2427: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2274: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2388: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2174: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 174: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1188: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2391: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2416: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 607: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 337: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 354: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 97: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1567: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 824: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 235: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1265: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1609: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2010: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 136: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 848: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 148: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 518: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1067: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 508: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1028: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2326: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 929: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 629: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 378: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 771: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 376: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 241: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2342: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 29: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 786: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 551: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2426: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 367: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1778: [800.0, 1254.0]
[info | PowerModels]: removing 3 cost terms from generator 2095: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1229: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1759: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 515: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 497: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 504: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1477: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2310: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1729: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1189: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 914: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 615: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2299: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1367: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2375: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1577: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 374: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 364: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 803: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1444: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 570: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2336: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2411: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2470: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 44: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 169: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 189: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2278: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1501: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1594: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1662: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2396: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 82: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 79: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1321: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1092: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1068: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2237: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 507: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 427: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1389: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1183: [800.0, 1000.0]
[info | PowerModels]: removing 3 cost terms from generator 391: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 534: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 572: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 8: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 64: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1654: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 91: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1489: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2129: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1702: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2337: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 156: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 498: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1686: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2317: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 220: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2122: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 22: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1745: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 878: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2169: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 861: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 490: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2058: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 506: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 860: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1088: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2331: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 472: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 524: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1037: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1226: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 36: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2464: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1543: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 353: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 232: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 407: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 54: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 101: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 792: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1931: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1054: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 335: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 630: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2319: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 168: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 403: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2315: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1013: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 270: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2386: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1027: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2405: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1435: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 453: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 88: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2229: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1273: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 77: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 972: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 449: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 450: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2462: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1322: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2305: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 906: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 586: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 971: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2364: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 635: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 43: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1445: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2329: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 893: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1277: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1531: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2429: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 602: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2330: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 594: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1046: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1253: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2461: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 522: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 962: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 9: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1272: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1382: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1532: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 12: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 192: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 357: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1342: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2219: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2371: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1885: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2373: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 417: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2402: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 694: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1157: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 539: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 991: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1340: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1014: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 761: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1660: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2059: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1398: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1610: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 179: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 993: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 905: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2210: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 782: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1320: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2263: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2349: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 911: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1032: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 889: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1528: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 488: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 525: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2090: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2107: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2109: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 458: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1450: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1541: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1865: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 45: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1427: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1910: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1663: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 436: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 527: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 440: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 105: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 547: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 400: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 480: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 296: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 392: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 775: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1039: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 50: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 526: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1674: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 162: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1639: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 63: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1962: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2379: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 92: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 214: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 573: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 780: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1387: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2459: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 812: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1262: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2355: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1569: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2322: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 544: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 275: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 826: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2266: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2356: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 940: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 899: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 516: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1664: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1451: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1870: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 459: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 465: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 652: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1012: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2345: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 779: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 110: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2257: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1090: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 606: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 943: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1370: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1703: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 231: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1744: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1034: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 173: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1418: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 233: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 798: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2178: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1570: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 579: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1225: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1658: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 100: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2132: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 46: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 532: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 444: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1953: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 147: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1653: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 454: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 342: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 180: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 135: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 48: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1228: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 408: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 32: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 405: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1035: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1661: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 334: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1779: [800.0, 1254.0]
[info | PowerModels]: removing 3 cost terms from generator 2392: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 183: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1399: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2473: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 752: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 51: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 849: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1515: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 141: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1525: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1781: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 340: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 278: Float64[]
