cases/pglib-opf/pglib_opf_case1888_rte.m
ipopt
ACR
[warn | PowerModels]: active generators found at bus 14, updating to bus type from 1 to 2
[info | PowerModels]: removing 1 cost terms from generator 11: [2334.7606, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 271: [4486.1896, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 277: [12238.500399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 16: [2299.3552999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 40: [3566.0132, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 72: [10313.4064, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 128: [2942.9072, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 145: [4165.2275, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 36: [12091.811300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 95: [4543.6313, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 138: [3207.935, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 294: [2202.2236, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 232: [3490.6404, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 153: [707.2944, 0.0]

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

This is Ipopt version 3.13.2, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   117190
Number of nonzeros in inequality constraint Jacobian.:    54604
Number of nonzeros in Lagrangian Hessian.............:    93998

Total number of variables............................:    14471
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    14471
                     variables with only upper bounds:        0
Total number of equality constraints.................:    13901
Total number of inequality constraints...............:    13454
        inequality constraints with only lower bounds:     4196
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     9258

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  6.7635069e+05 5.07e+02 1.00e+02  -1.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  6.7733150e+05 5.07e+02 1.00e+02  -1.0 2.27e+01    -  7.71e-03 1.00e-03h  1
   2  6.8215293e+05 5.03e+02 9.97e+01  -1.0 2.56e+01    -  2.13e-03 8.68e-03h  1
   3  6.8260806e+05 5.02e+02 9.90e+01  -1.0 9.38e+01    -  7.89e-03 1.12e-03h  1
   4  6.8523314e+05 4.98e+02 1.26e+02  -1.0 1.02e+02    -  2.38e-03 6.95e-03h  1
   5  6.8561342e+05 4.98e+02 1.47e+02  -1.0 1.65e+02    -  1.90e-02 9.95e-04h  1
   6  6.9241684e+05 4.89e+02 1.50e+02  -1.0 1.84e+02    -  1.81e-02 1.77e-02h  1
   7  6.9248269e+05 4.89e+02 1.07e+04  -1.0 4.97e+02    -  1.17e-02 1.81e-04h  1
   8  6.9251646e+05 4.89e+02 1.09e+04  -1.0 1.01e+03    -  9.42e-05 8.98e-05h  1
   9r 6.9251646e+05 4.89e+02 1.00e+03   1.2 0.00e+00    -  0.00e+00 3.20e-07R  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10r 6.9164712e+05 3.87e+02 9.98e+02   1.2 7.88e+03    -  2.27e-03 4.47e-04f  1
  11r 6.9164712e+05 3.87e+02 9.99e+02   1.1 0.00e+00    -  0.00e+00 3.08e-07R  6
  12r 7.0103524e+05 1.97e+02 9.97e+02   1.1 6.74e+03    -  2.55e-03 9.77e-04f  1
  13  7.0165651e+05 1.96e+02 9.88e+01  -1.0 9.47e+01    -  2.37e-02 1.38e-03h  1
  14  7.0748761e+05 1.90e+02 9.71e+01  -1.0 9.76e+01    -  1.12e-02 2.99e-02h  1
  15  7.2611429e+05 1.81e+02 9.37e+01  -1.0 1.05e+02    -  3.13e-02 4.66e-02h  1
  16  7.4175295e+05 1.75e+02 8.79e+01  -1.0 1.02e+02    -  7.04e-02 3.35e-02h  3
  17  7.5983483e+05 1.69e+02 8.29e+01  -1.0 9.45e+01    -  1.34e-01 3.70e-02h  3
  18  7.8624860e+05 1.60e+02 9.64e+01  -1.0 9.20e+01    -  9.08e-02 5.28e-02h  3
  19  8.2025905e+05 1.49e+02 1.04e+02  -1.0 9.39e+01    -  1.30e-01 6.75e-02h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  8.5705194e+05 1.38e+02 9.73e+01  -1.0 9.71e+01    -  1.26e-01 7.37e-02h  3
  21  8.9285094e+05 1.28e+02 8.29e+01  -1.0 9.82e+01    -  2.07e-01 7.38e-02h  3
  22  9.3433864e+05 1.16e+02 5.87e+01  -1.0 1.02e+02    -  1.13e-01 9.03e-02h  3
  23  9.6775864e+05 1.07e+02 4.05e+01  -1.0 1.01e+02    -  3.22e-01 7.81e-02h  3
  24  1.0188233e+06 9.33e+01 2.85e+01  -1.0 1.07e+02    -  1.19e-01 1.29e-01h  2
  25  1.0734888e+06 7.90e+01 3.68e+01  -1.0 1.03e+02    -  3.04e-01 1.54e-01h  1
  26  1.0867548e+06 7.55e+01 3.23e+02  -1.0 1.03e+02    -  2.24e-01 4.44e-02h  1
  27  1.1234953e+06 6.57e+01 6.08e+02  -1.0 1.05e+02    -  2.45e-01 1.29e-01h  1
  28  1.1348018e+06 6.27e+01 2.86e+03  -1.0 1.03e+02    -  4.65e-01 4.58e-02h  1
  29  1.1518166e+06 5.81e+01 2.17e+03  -1.0 1.65e+02    -  3.73e-02 7.30e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.1724781e+06 5.27e+01 1.82e+03  -1.0 2.08e+02    -  8.20e-02 9.30e-02h  1
  31  1.1772031e+06 5.17e+01 1.82e+03  -1.0 4.35e+02    -  7.66e-03 1.97e-02h  2
  32  1.1836609e+06 5.02e+01 1.54e+03  -1.0 4.15e+02    -  2.08e-01 2.89e-02h  1
  33  1.2025539e+06 4.56e+01 1.42e+03  -1.0 3.79e+02    -  1.05e-01 9.21e-02h  1
  34  1.2336660e+06 3.77e+01 1.18e+03  -1.0 3.07e+02    -  1.69e-01 1.73e-01H  1
  35  1.2390624e+06 3.63e+01 8.97e+02  -1.0 2.46e+02    -  1.29e-01 3.84e-02h  1
  36  1.2478450e+06 3.41e+01 2.58e+03  -1.0 2.71e+02    -  1.76e-01 6.12e-02h  1
  37  1.2643111e+06 3.00e+01 4.37e+03  -1.0 2.17e+02    -  2.35e-01 1.19e-01h  1
  38  1.2658579e+06 2.97e+01 4.37e+03  -1.0 3.70e+02    -  5.30e-03 9.36e-03h  4
  39  1.2732837e+06 2.82e+01 4.25e+03  -1.0 2.78e+02    -  9.98e-02 5.15e-02h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.2843975e+06 2.56e+01 6.05e+03  -1.0 1.38e+02    -  2.70e-01 9.09e-02h  1
  41  1.3039280e+06 2.12e+01 6.55e+03  -1.0 1.22e+02    -  2.85e-01 1.73e-01h  1
  42  1.3045829e+06 2.11e+01 9.77e+03  -1.0 2.83e+01  -2.0 6.69e-02 6.29e-03h  1
  43  1.3208349e+06 1.75e+01 6.29e+03  -1.0 1.53e+02    -  5.08e-02 1.69e-01h  1
  44  1.3213998e+06 1.74e+01 7.56e+03  -1.0 3.03e+01  -1.6 3.22e-02 5.26e-03h  1
  45  1.3259205e+06 1.64e+01 4.74e+03  -1.0 1.89e+02    -  4.15e-03 5.80e-02h  1
  46  1.3279040e+06 1.61e+01 6.10e+03  -1.0 1.62e+01  -1.1 3.65e-02 2.08e-02h  1
  47  1.3292262e+06 1.58e+01 6.51e+03  -1.0 2.91e+01  -1.6 3.46e-02 1.42e-02h  1
  48  1.3318662e+06 1.52e+01 4.83e+03  -1.0 1.86e+02    -  1.68e-02 3.82e-02h  1
  49  1.3339944e+06 1.49e+01 4.82e+03  -1.0 1.62e+01  -1.2 2.38e-02 2.28e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.3362082e+06 1.44e+01 3.33e+03  -1.0 1.74e+02    -  4.18e-04 3.55e-02h  1
  51  1.3392893e+06 1.39e+01 3.22e+03  -1.0 1.20e+01  -0.8 4.83e-02 3.49e-02h  1
  52  1.3401699e+06 1.37e+01 4.19e+03  -1.0 4.12e+01  -1.3 7.14e-02 8.37e-03h  1
  53  1.3408009e+06 1.36e+01 4.33e+03  -1.0 1.39e+02    -  1.57e-02 1.10e-02h  1
  54  1.3409431e+06 1.36e+01 6.78e+03  -1.0 1.30e+01  -0.8 2.00e-02 1.64e-03h  1
  55  1.3420447e+06 1.33e+01 9.67e+03  -1.0 1.99e+02    -  6.07e-02 1.76e-02h  1
  56  1.3481772e+06 1.21e+01 6.39e+03  -1.0 1.33e+02    -  5.10e-02 9.33e-02h  1
  57  1.3486176e+06 1.20e+01 6.52e+03  -1.0 1.61e+01  -1.3 2.42e-02 5.43e-03h  1
  58  1.3504235e+06 1.17e+01 1.10e+04  -1.0 1.01e+02    -  1.17e-01 2.49e-02h  1
  59  1.3504880e+06 1.17e+01 1.39e+04  -1.0 1.27e+01  -0.9 2.93e-02 8.84e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.3519226e+06 1.15e+01 1.12e+04  -1.0 2.55e+01  -1.4 3.37e-03 1.72e-02h  1
  61  1.3547844e+06 1.10e+01 8.53e+03  -1.0 2.07e+02    -  1.87e-02 4.56e-02h  1
  62  1.3550938e+06 1.09e+01 8.70e+03  -1.0 3.73e+02    -  7.51e-03 5.74e-03h  1
  63  1.3581553e+06 1.04e+01 7.20e+03  -1.0 2.21e+02    -  3.57e-02 4.82e-02h  2
  64  1.3743450e+06 8.20e+00 8.14e+03  -1.0 5.54e+01    -  3.72e-02 2.11e-01h  1
  65  1.3758179e+06 7.98e+00 1.38e+04  -1.0 1.50e+01  -0.9 8.24e-02 2.63e-02h  1
  66  1.3831206e+06 6.97e+00 1.59e+04  -1.0 1.01e+02    -  1.82e-03 1.26e-01h  1
  67  1.3869901e+06 6.46e+00 2.60e+04  -1.0 7.46e+00  -0.5 1.30e-02 7.43e-02h  1
  68  1.3894682e+06 6.14e+00 4.02e+04  -1.0 6.12e+00  -0.1 2.86e-02 4.95e-02h  1
  69  1.3905420e+06 6.02e+00 3.15e+04  -1.0 1.06e+01  -0.6 6.56e-02 1.96e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.3914915e+06 5.93e+00 3.31e+04  -1.0 2.83e+01  -1.0 4.50e-03 1.44e-02h  1
  71  1.3922335e+06 5.87e+00 2.72e+04  -1.0 4.45e+01  -1.5 3.72e-02 1.05e-02h  1
  72  1.3925559e+06 5.83e+00 7.60e+04  -1.0 7.17e+00  -0.2 1.24e-01 6.71e-03h  1
  73  1.3924599e+06 5.82e+00 7.14e+04  -1.0 9.63e+03    -  4.94e-03 1.53e-03f  2
  74  1.3956159e+06 5.49e+00 6.42e+04  -1.0 1.76e+01  -0.7 4.62e-03 5.62e-02h  1
  75  1.3987720e+06 5.26e+00 6.19e+04  -1.0 1.74e+01  -1.1 1.11e-01 4.28e-02h  1
  76  1.3989995e+06 5.23e+00 6.31e+04  -1.0 8.07e+00   0.2 1.08e-02 4.24e-03h  1
  77  1.3995946e+06 5.19e+00 6.16e+04  -1.0 7.21e+00   0.6 1.07e-02 9.19e-03h  1
  78  1.4038513e+06 4.90e+00 5.69e+04  -1.0 1.17e+01   0.1 6.50e-02 5.48e-02h  1
  79  1.4071425e+06 4.68e+00 6.16e+04  -1.0 9.79e+00   0.6 2.57e-02 4.59e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.4072391e+06 4.67e+00 3.21e+05  -1.0 7.36e+00   1.0 8.51e-02 1.53e-03h  1
  81  1.4077523e+06 4.63e+00 3.55e+05  -1.0 1.03e+01   0.5 2.99e-02 9.26e-03h  1
  82  1.4090648e+06 4.56e+00 3.29e+05  -1.0 8.59e+00   0.9 3.67e-04 1.44e-02h  1
  83  1.4096317e+06 4.55e+00 4.70e+05  -1.0 3.60e+01   1.4 1.05e-04 1.93e-03h  1
  84  1.4103450e+06 4.55e+00 5.76e+05  -1.0 1.19e+02   0.9 1.25e-04 1.50e-03h  1
  85  1.4103581e+06 4.54e+00 5.20e+05  -1.0 5.46e+00   0.4 4.17e-02 2.03e-04h  1
  86  1.4106739e+06 4.51e+00 6.12e+05  -1.0 1.02e+01   0.8 3.08e-02 8.47e-03h  1
  87  1.4112780e+06 4.44e+00 5.97e+05  -1.0 1.42e+01   0.4 1.16e-02 1.57e-02h  1
  88  1.4115705e+06 4.40e+00 5.89e+05  -1.0 2.19e+01  -0.1 7.92e-02 7.20e-03h  1
  89  1.4131597e+06 4.25e+00 5.21e+05  -1.0 2.05e+01  -0.6 1.30e-01 3.54e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.4145386e+06 4.10e+00 4.90e+05  -1.0 4.67e+01  -1.1 5.75e-02 3.42e-02h  1
  91  1.4152923e+06 4.02e+00 4.39e+05  -1.0 3.04e+01  -0.6 1.35e-01 2.09e-02h  1
  92  1.4191183e+06 3.54e+00 4.31e+05  -1.0 3.93e+01  -1.1 3.34e-02 1.18e-01h  1
  93  1.4205077e+06 3.39e+00 3.88e+05  -1.0 1.81e+01   0.2 1.78e-02 4.47e-02h  1
  94  1.4207279e+06 3.36e+00 3.88e+05  -1.0 1.17e+02  -0.3 3.95e-03 8.55e-03h  1
  95  1.4208969e+06 3.34e+00 4.18e+05  -1.0 1.78e+01   0.2 6.22e-02 5.52e-03h  1
  96  1.4246632e+06 2.99e+00 3.96e+05  -1.0 2.20e+01  -0.3 1.01e-02 1.04e-01h  1
  97  1.4263531e+06 2.80e+00 2.81e+05  -1.0 2.57e+01  -0.8 2.25e-01 6.44e-02h  1
  98  1.4264525e+06 2.79e+00 2.87e+05  -1.0 2.66e+01  -0.4 3.30e-02 3.42e-03h  1
  99  1.4280891e+06 2.67e+00 2.34e+05  -1.0 1.93e+01   0.1 1.60e-03 4.42e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.4289495e+06 2.59e+00 3.19e+05  -1.0 1.52e+01   0.5 7.30e-02 2.82e-02h  1
 101  1.4299343e+06 2.50e+00 2.34e+05  -1.0 1.14e+01   0.9 1.83e-02 3.46e-02h  1
 102  1.4300943e+06 2.49e+00 4.26e+05  -1.0 1.54e+01   0.4 1.49e-01 5.71e-03h  1
 103  1.4342304e+06 2.17e+00 3.71e+05  -1.0 1.93e+01  -0.0 6.02e-03 1.26e-01h  1
 104  1.4353662e+06 2.10e+00 5.30e+05  -1.0 1.51e+01   0.4 1.28e-01 3.19e-02h  1
 105  1.4372260e+06 1.97e+00 4.32e+05  -1.0 1.85e+01  -0.1 4.90e-04 6.21e-02h  1
 106  1.4374026e+06 1.96e+00 8.88e+05  -1.0 9.29e+00   1.2 4.10e-02 6.00e-03h  1
 107  1.4375550e+06 1.95e+00 9.44e+05  -1.0 1.33e+01   0.8 1.25e-02 4.44e-03h  1
 108  1.4378351e+06 1.94e+00 9.34e+05  -1.0 1.79e+01   0.3 1.59e-03 4.49e-03h  1
 109  1.4413511e+06 1.77e+00 1.45e+06  -1.0 1.32e+01   0.7 1.83e-01 9.12e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.4415636e+06 1.76e+00 1.44e+06  -1.0 2.98e+01   0.2 1.17e-02 2.49e-03h  1
 111  1.4431434e+06 1.67e+00 1.13e+06  -1.0 1.28e+01   0.7 7.44e-03 4.94e-02h  1
 112  1.4445750e+06 1.61e+00 1.29e+06  -1.0 1.06e+01   1.1 5.11e-02 3.76e-02h  1
 113  1.4458407e+06 1.59e+00 1.25e+06  -1.0 3.31e+01   0.6 8.83e-03 1.63e-02h  1
 114  1.4488213e+06 1.47e+00 1.09e+06  -1.0 9.54e+00   1.0 6.70e-02 7.23e-02h  1
 115  1.4488693e+06 1.47e+00 3.79e+06  -1.0 8.61e+00   1.5 8.98e-02 1.30e-03h  1
 116  1.4498524e+06 1.43e+00 3.49e+06  -1.0 1.01e+01   1.0 5.31e-03 2.65e-02h  1
 117  1.4523396e+06 1.32e+00 2.37e+06  -1.0 9.47e+00   1.4 4.51e-02 7.42e-02h  1
 118  1.4529842e+06 1.31e+00 2.32e+06  -1.0 9.67e+00   0.9 6.50e-03 1.09e-02h  1
 119  1.4531859e+06 1.30e+00 6.62e+06  -1.0 7.96e+00   1.4 1.84e-01 4.99e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.4553693e+06 1.22e+00 6.12e+06  -1.0 8.71e+00   0.9 9.45e-03 6.12e-02h  1
 121  1.4594232e+06 1.09e+00 6.39e+06  -1.0 7.56e+00   1.3 1.69e-01 1.13e-01h  1
 122  1.4599542e+06 1.07e+00 6.12e+06  -1.0 6.43e+00   1.7 1.48e-02 1.80e-02h  1
 123  1.4611320e+06 1.03e+00 6.77e+06  -1.0 7.75e+00   1.3 1.21e-01 3.24e-02h  1
 124  1.4621859e+06 9.99e-01 6.66e+06  -1.0 6.80e+00   0.8 8.38e-03 3.12e-02h  1
 125  1.4623493e+06 9.94e-01 7.44e+06  -1.0 6.23e+00   1.2 1.54e-01 5.09e-03h  1
 126  1.4639070e+06 9.34e-01 8.53e+06  -1.0 6.59e+00   1.6 1.07e-01 6.05e-02h  1
 127  1.4641377e+06 9.26e-01 7.71e+06  -1.0 5.76e+00   2.1 9.84e-04 8.79e-03h  1
 128  1.4659058e+06 8.73e-01 5.96e+06  -1.0 5.48e+00   1.6 2.86e-03 5.69e-02h  1
 129  1.4663621e+06 8.58e-01 2.71e+07  -1.0 5.12e+00   2.0 2.95e-01 1.69e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.4672847e+06 8.31e-01 2.62e+07  -1.0 5.54e+00   1.5 3.23e-02 3.13e-02h  1
 131  1.4676134e+06 8.21e-01 2.81e+07  -1.0 5.10e+00   2.0 6.65e-02 1.29e-02h  1
 132  1.4682223e+06 8.00e-01 4.33e+07  -1.0 5.02e+00   2.4 1.13e-01 2.53e-02h  1
 133  1.4705419e+06 7.30e-01 3.93e+07  -1.0 4.92e+00   1.9 6.18e-02 8.69e-02h  1
 134  1.4730210e+06 6.53e-01 2.75e+07  -1.0 4.41e+00   2.3 3.51e-02 1.06e-01h  1
 135  1.4737040e+06 6.31e-01 6.60e+07  -1.0 3.78e+00   2.8 1.52e-01 3.29e-02h  1
 136  1.4737305e+06 6.30e-01 6.68e+07  -1.0 4.26e+00   2.3 4.13e-02 1.29e-03h  1
 137  1.4742074e+06 6.13e-01 9.04e+07  -1.0 4.44e+00   2.7 1.17e-01 2.70e-02h  1
 138  1.4757168e+06 5.63e-01 1.19e+07  -1.0 4.15e+00   3.1 1.22e-03 8.30e-02h  1
 139  1.4765311e+06 5.36e-01 2.91e+07  -1.0 3.66e+00   3.6 5.48e-02 4.71e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.4765416e+06 5.36e-01 8.07e+08  -1.0 3.56e+00   4.0 1.30e-01 6.29e-04h  1
 141  1.4767947e+06 5.27e-01 4.63e+09  -1.0 3.63e+00   4.4 2.55e-01 1.59e-02h  1
 142  1.4782106e+06 4.82e-01 4.24e+09  -1.0 3.60e+00   3.9 1.09e-01 8.66e-02h  1
 143  1.4782785e+06 4.79e-01 7.75e+09  -1.0 3.24e+00   4.4 4.27e-01 4.68e-03h  1
 144  1.4791748e+06 4.50e-01 1.10e+10  -1.0 3.24e+00   4.8 1.99e-01 6.15e-02h  1
 145  1.4801058e+06 4.19e-01 4.01e+10  -1.0 3.00e+00   5.2 4.68e-01 6.96e-02h  1
 146  1.4801064e+06 4.19e-01 3.88e+10  -1.0 3.41e+00   4.7 5.04e-02 5.27e-05h  1
 147  1.4806257e+06 4.02e-01 4.32e+10  -1.0 2.75e+00   5.2 2.84e-01 3.99e-02h  1
 148  1.4806321e+06 4.02e-01 4.30e+10  -1.0 2.81e+00   4.7 5.93e-03 7.31e-04h  1
 149  1.4809935e+06 3.90e-01 4.16e+10  -1.0 2.62e+00   5.1 4.20e-04 2.92e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.4810040e+06 3.90e-01 4.06e+10  -1.0 2.49e+00   4.6 2.81e-02 7.35e-04h  1
 151  1.4810913e+06 3.87e-01 4.79e+10  -1.0 2.86e+00   5.1 6.63e-01 5.95e-03h  1
 152  1.4816727e+06 3.73e-01 4.63e+10  -1.0 2.63e+00   4.6 3.37e-02 3.74e-02h  1
 153  1.4817275e+06 3.71e-01 4.50e+10  -1.0 2.70e+00   5.0 2.21e-01 4.03e-03h  1
 154  1.4827788e+06 3.44e-01 4.04e+10  -1.0 2.43e+00   4.5 1.04e-01 7.39e-02h  1
 155  1.4827956e+06 3.43e-01 3.20e+10  -1.0 2.52e+00   5.0 8.88e-01 1.42e-03h  1
 156  1.4848590e+06 2.75e-01 3.15e+10  -1.0 2.68e+00   4.5 7.33e-03 1.98e-01h  1
 157  1.4852617e+06 2.64e-01 3.07e+10  -1.0 2.03e+00   4.9 1.23e-04 4.27e-02h  1
 158  1.4876002e+06 2.08e-01 3.13e+10  -1.0 1.53e+00   4.4 2.44e-02 2.11e-01h  1
 159  1.4884391e+06 1.85e-01 2.08e+10  -1.0 1.35e+00   4.8 3.82e-01 1.12e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.4890500e+06 1.70e-01 1.57e+10  -1.0 1.08e+00   4.4 1.88e-01 8.00e-02h  1
 161  1.4890544e+06 1.70e-01 8.12e+09  -1.0 1.05e+00   4.8 4.72e-01 7.43e-04h  1
 162  1.4894950e+06 1.59e-01 4.04e+09  -1.0 1.09e+00   4.3 2.55e-01 6.44e-02h  1
 163  1.4895016e+06 1.59e-01 3.88e+09  -1.0 9.84e-01   4.7 2.73e-02 1.31e-03h  1
 164  1.4895016e+06 1.59e-01 5.28e+09  -1.0 1.11e+00   5.2 8.93e-02 1.20e-05h  1
 165  1.4899051e+06 1.39e-01 5.44e+09  -1.0 1.18e+00   4.7 1.48e-03 1.26e-01h  1
 166  1.4901848e+06 1.26e-01 4.31e+09  -1.0 1.04e+00   5.1 2.31e-02 9.39e-02h  1
 167  1.4906546e+06 1.04e-01 4.94e+09  -1.0 8.87e-01   4.6 4.51e-02 1.75e-01h  1
 168  1.4906596e+06 1.04e-01 4.85e+09  -1.0 7.57e-01   5.1 2.07e-01 2.24e-03h  1
 169  1.4906898e+06 1.02e-01 4.41e+09  -1.0 7.40e-01   4.6 4.62e-02 1.63e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.4908717e+06 9.18e-02 4.05e+09  -1.0 7.65e-01   5.0 4.79e-02 9.80e-02h  1
 171  1.4915438e+06 5.50e-02 6.72e+09  -1.0 6.41e-01   4.5 6.45e-02 4.01e-01h  1
 172  1.4915693e+06 5.36e-02 2.87e+09  -1.0 3.99e-01   5.0 4.33e-01 2.51e-02h  1
 173  1.4921247e+06 2.39e-02 3.50e+09  -1.0 3.69e-01   4.5 3.35e-01 5.54e-01h  1
 174  1.4921853e+06 2.01e-02 4.15e+09  -1.0 1.41e-01   4.0 1.87e-02 1.58e-01f  1
 175  1.4924975e+06 2.48e-03 2.97e+08  -1.0 1.39e-01   4.4 9.03e-01 8.76e-01f  1
 176  1.4924979e+06 2.35e-03 1.08e+09  -1.0 1.72e-02   4.0 9.62e-01 5.19e-02f  1
 177  1.4924971e+06 1.78e-03 6.00e+08  -1.0 8.48e-02   3.5 5.89e-02 2.44e-01f  1
 178  1.4925383e+06 1.38e-06 8.44e+06  -1.0 1.84e-02   3.9 7.73e-01 1.00e+00f  1
 179  1.4924160e+06 4.78e-06 4.51e+06  -1.0 9.62e-03   3.4 7.93e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.4921527e+06 1.71e-05 6.94e+05  -1.0 2.67e-02   3.0 8.23e-01 8.70e-01f  1
 181  1.4917351e+06 7.98e-05 1.98e+05  -1.0 4.63e-02   2.5 7.18e-01 7.14e-01f  1
 182  1.4912742e+06 1.17e-04 3.61e+05  -1.0 7.77e-02   2.0 8.04e-01 3.82e-01f  1
 183  1.4903428e+06 6.26e-04 2.61e+05  -1.0 1.84e-01   1.5 7.13e-01 4.89e-01f  1
 184  1.4891400e+06 1.00e-03 3.27e+04  -1.0 2.75e-01   1.0 2.22e-01 6.00e-01f  1
 185  1.4868818e+06 1.69e-02 1.06e+04  -1.0 1.02e+00   0.6 2.76e-01 2.08e-01f  1
 186  1.4847010e+06 2.20e-02 1.69e+04  -1.0 1.43e+01   0.1 2.39e-03 3.76e-02f  1
 187  1.4839253e+06 2.08e-02 2.58e+04  -1.0 1.28e+00   0.5 1.51e-01 6.22e-02f  1
 188  1.4832467e+06 2.06e-02 3.45e+04  -1.0 8.91e+00   0.0 6.57e-02 1.31e-02f  1
 189  1.4829230e+06 1.91e-02 5.65e+04  -1.0 5.06e-01   0.5 1.56e-01 7.32e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.4811755e+06 1.05e-02 1.85e+04  -1.0 4.83e-01   0.9 3.34e-01 4.51e-01f  1
 191  1.4803342e+06 1.04e-02 2.38e+04  -1.0 1.25e+00   0.4 1.32e-01 6.85e-02f  1
 192  1.4783198e+06 2.07e-02 1.76e+04  -1.0 7.20e+00  -0.1 1.41e-02 7.38e-02f  1
 193  1.4765931e+06 1.46e-02 1.38e+04  -1.0 8.64e-01   0.4 1.44e-01 3.00e-01f  1
 194  1.4759568e+06 1.42e-02 4.04e+03  -1.0 3.96e+00  -0.1 1.59e-01 2.64e-02f  1
 195  1.4707483e+06 4.09e-02 3.74e+04  -1.0 1.55e+00   0.3 2.08e-01 6.78e-01f  1
 196  1.4696490e+06 3.92e-02 2.65e+04  -1.0 4.36e+00  -0.2 1.31e-01 4.26e-02f  1
 197  1.4690516e+06 3.35e-02 1.51e+04  -1.0 7.25e-01   0.3 1.98e-01 1.44e-01f  1
 198  1.4664653e+06 2.79e-02 2.66e+04  -1.0 4.14e+00  -0.2 4.25e-02 1.68e-01f  1
 199  1.4626920e+06 3.07e-02 3.86e+04  -1.0 1.75e+00   0.2 2.25e-01 6.22e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.4609661e+06 2.78e-02 3.56e+04  -1.0 3.14e+00  -0.3 8.69e-02 9.50e-02f  1
 201  1.4593987e+06 1.82e-02 3.57e+04  -1.0 1.57e+00   0.2 2.10e-01 3.45e-01f  1
 202  1.4559667e+06 3.41e-02 3.47e+04  -1.0 6.35e+00  -0.3 7.09e-02 1.93e-01f  1
 203  1.4549722e+06 2.62e-02 2.42e+04  -1.0 1.21e+00   0.1 2.60e-01 2.30e-01f  1
